timestamp,altitude,engine1_rpm,engine2_rpm,engine1_temp_C,engine2_temp_C,vibration_mm_s,fuel_flow_kg_h,oil_pressure_psi,heading_deg,hydraulic_pressure_psi,electrical_load_amp,cabin_pressure_ft,angle_of_attack_deg,flaps_deg,spoiler_percent
2025-09-01 10:00:13,330.5,9662.0,9627.0,769.3,771.9,0.62,3888.0,58.3,89.97,3111.0,193.0,5.0,9.69,13.9,0.0
2025-09-01 10:00:14,355.9,9740.0,9714.0,771.7,766.8,0.81,3895.0,59.6,89.98,2984.0,195.0,6.0,9.68,13.8,0.0
2025-09-01 10:00:15,381.4,9753.0,9765.0,771.2,769.3,1.5,3902.0,60.8,89.98,2943.0,199.0,6.0,9.97,13.7,0.0
2025-09-01 10:00:16,406.8,9749.0,9701.0,769.2,772.0,1.29,3908.0,60.3,89.99,3017.0,185.0,7.0,9.64,13.6,0.0
2025-09-01 10:00:17,432.2,9757.0,9930.0,771.1,774.1,1.11,3915.0,60.6,89.99,3026.0,179.0,8.0,9.54,13.6,0.0
2025-09-01 10:00:18,457.6,9811.0,9994.0,777.2,776.8,0.97,3922.0,59.5,89.98,3036.0,209.0,9.0,10.04,13.5,0.0
2025-09-01 10:00:19,483.1,9825.0,9870.0,773.5,773.3,0.93,3929.0,61.0,89.96,2848.0,193.0,10.0,10.09,13.4,0.0
2025-09-01 10:00:20,508.5,9755.0,9848.0,775.7,773.8,1.25,3936.0,61.6,89.97,3189.0,221.0,11.0,10.11,13.3,0.0
2025-09-01 10:00:21,533.9,9920.0,9762.0,775.6,773.1,1.11,3942.0,61.5,89.98,3068.0,220.0,12.0,10.15,13.2,0.0
2025-09-01 10:00:22,559.3,9795.0,10007.0,775.6,776.7,1.59,3949.0,60.6,89.97,2988.0,195.0,13.0,10.05,13.1,0.0
2025-09-01 10:00:23,584.7,9872.0,9906.0,775.9,775.9,1.15,3956.0,61.4,89.95,2957.0,223.0,14.0,10.33,13.1,0.0
2025-09-01 10:00:24,610.2,9883.0,9894.0,778.5,776.6,1.21,3963.0,61.3,89.95,3059.0,209.0,16.0,10.21,13.0,0.0
2025-09-01 10:00:25,635.6,9952.0,9972.0,778.7,777.7,0.85,3969.0,64.0,89.96,3030.0,194.0,17.0,10.17,12.9,0.0
2025-09-01 10:00:26,661.0,9771.0,9904.0,778.3,780.0,1.11,3976.0,61.8,89.98,3006.0,174.0,18.0,10.26,12.8,0.0
2025-09-01 10:00:27,686.4,10029.0,9979.0,776.6,777.9,1.24,3983.0,59.9,89.98,3028.0,207.0,19.0,10.78,12.7,0.0
2025-09-01 10:00:28,711.9,9920.0,9869.0,779.9,778.1,1.11,3990.0,58.6,89.98,2993.0,200.0,21.0,10.08,12.6,0.0
2025-09-01 10:00:29,737.3,10089.0,10088.0,779.5,781.7,1.08,3997.0,59.6,89.97,3024.0,204.0,22.0,10.57,12.5,0.0
2025-09-01 10:00:30,762.7,9970.0,10010.0,779.6,773.8,1.28,4003.0,59.5,89.97,3044.0,198.0,24.0,10.19,12.5,0.0
2025-09-01 10:00:31,788.1,10022.0,10128.0,787.7,780.5,1.58,4010.0,60.8,89.97,3021.0,189.0,25.0,10.55,12.4,0.0
2025-09-01 10:00:32,813.6,10195.0,10036.0,777.8,779.8,1.24,4017.0,58.9,89.96,3017.0,196.0,27.0,10.54,12.3,0.0
2025-09-01 10:00:33,839.0,10037.0,10058.0,784.8,786.4,1.49,4024.0,61.8,89.98,3084.0,207.0,28.0,10.26,12.2,0.0
2025-09-01 10:00:34,864.4,10175.0,9989.0,780.9,782.9,1.36,4031.0,57.9,90.0,2904.0,196.0,30.0,10.81,12.1,0.0
2025-09-01 10:00:35,889.8,10096.0,10164.0,784.1,783.3,1.47,4037.0,57.6,90.01,2952.0,196.0,32.0,10.7,12.0,0.0
2025-09-01 10:00:36,915.3,10143.0,10050.0,790.8,785.3,1.05,4044.0,59.8,90.0,3002.0,185.0,33.0,10.41,11.9,0.0
2025-09-01 10:00:37,940.7,10133.0,10098.0,782.7,784.6,1.15,4051.0,58.7,90.01,2956.0,201.0,35.0,11.05,11.9,0.0
2025-09-01 10:00:38,966.1,10212.0,10154.0,784.0,785.8,1.15,4058.0,58.1,90.01,2976.0,189.0,37.0,11.22,11.8,0.0
2025-09-01 10:00:39,991.5,10106.0,10181.0,786.4,787.7,1.34,4064.0,59.0,90.02,3077.0,209.0,39.0,11.28,11.7,0.0
2025-09-01 10:00:40,1016.9,10099.0,10051.0,785.0,787.1,1.4,4071.0,58.9,90.03,2991.0,193.0,40.0,11.11,11.6,0.0
2025-09-01 10:00:41,1042.4,10144.0,10186.0,790.0,787.7,1.23,4078.0,60.0,90.04,2890.0,197.0,42.0,11.09,11.5,0.0
2025-09-01 10:00:42,1067.8,10220.0,10285.0,787.1,786.9,1.42,4085.0,59.1,90.04,2975.0,222.0,44.0,11.4,11.4,0.0
2025-09-01 10:00:43,1093.2,10211.0,10209.0,790.8,787.3,1.06,4092.0,59.2,90.05,3003.0,197.0,46.0,11.52,11.4,0.0
2025-09-01 10:00:44,1118.6,10303.0,10238.0,786.5,791.0,1.42,4098.0,60.0,90.05,3002.0,196.0,48.0,11.46,11.3,0.0
2025-09-01 10:00:45,1144.1,10367.0,10286.0,786.0,792.3,1.45,4105.0,61.5,90.03,3033.0,206.0,50.0,11.1,11.2,0.0
2025-09-01 10:00:46,1169.5,10202.0,10280.0,790.6,788.6,1.37,4112.0,62.2,90.04,3028.0,182.0,52.0,11.38,11.1,0.0
2025-09-01 10:00:47,1194.9,10238.0,10224.0,787.9,794.8,1.23,4119.0,60.2,90.03,2992.0,213.0,54.0,11.48,11.0,0.0
2025-09-01 10:00:48,1220.3,10199.0,10321.0,796.3,795.5,1.38,4125.0,60.3,90.02,2928.0,210.0,57.0,11.08,10.9,0.0
2025-09-01 10:00:49,1245.8,10493.0,10420.0,789.4,796.7,0.98,4132.0,59.7,90.03,2974.0,205.0,59.0,11.59,10.8,0.0
2025-09-01 10:00:50,1271.2,10372.0,10273.0,791.3,795.6,1.25,4139.0,60.7,90.05,2963.0,166.0,61.0,12.0,10.8,0.0
2025-09-01 10:00:51,1296.6,10403.0,10344.0,795.6,797.2,1.28,4146.0,60.6,90.07,2983.0,197.0,63.0,11.72,10.7,0.0
2025-09-01 10:00:52,1322.0,10274.0,10281.0,793.8,801.7,0.87,4153.0,62.0,90.07,3041.0,187.0,65.0,11.94,10.6,0.0
2025-09-01 10:00:53,1347.5,10398.0,10484.0,792.1,796.2,1.32,4159.0,57.2,90.08,3024.0,211.0,68.0,11.73,10.5,0.0
2025-09-01 10:00:54,1372.9,10456.0,10418.0,801.7,795.0,0.89,4166.0,59.6,90.08,3049.0,211.0,70.0,11.73,10.4,0.0
2025-09-01 10:00:55,1398.3,10412.0,10374.0,794.8,794.5,1.09,4173.0,60.5,90.08,2977.0,204.0,72.0,11.87,10.3,0.0
2025-09-01 10:00:56,1423.7,10535.0,10467.0,797.5,803.4,1.21,4180.0,60.0,90.07,3091.0,188.0,75.0,11.68,10.3,0.0
2025-09-01 10:00:57,1449.2,10651.0,10380.0,798.1,804.1,1.02,4186.0,58.6,90.08,3040.0,215.0,77.0,11.71,10.2,0.0
2025-09-01 10:00:58,1474.6,10407.0,10410.0,801.1,798.0,1.22,4193.0,58.1,90.08,3007.0,197.0,80.0,12.0,10.1,0.0
2025-09-01 10:00:59,1500.0,10418.0,10393.0,801.2,799.2,1.22,4200.0,61.2,90.06,3036.0,218.0,82.0,12.0,10.0,0.0
2025-09-01 10:01:00,1500.0,9930.0,9925.0,797.9,800.2,0.99,4000.0,58.9,90.06,2959.0,203.0,85.0,5.8,10.0,0.0
2025-09-01 10:01:01,1580.0,10127.0,10117.0,799.1,804.0,1.34,3998.0,57.4,90.06,2873.0,205.0,87.0,6.19,10.0,0.0
2025-09-01 10:01:02,1659.9,10081.0,9949.0,799.3,797.7,1.01,3996.0,61.3,90.08,2964.0,195.0,90.0,5.97,9.9,0.0
2025-09-01 10:01:03,1739.9,9986.0,10044.0,801.7,795.9,1.77,3994.0,60.7,90.09,3045.0,214.0,93.0,6.05,9.9,0.0
2025-09-01 10:01:04,1819.8,9998.0,9938.0,796.9,806.2,1.17,3992.0,59.8,90.09,3005.0,206.0,96.0,6.07,9.8,0.0
2025-09-01 10:01:05,1899.8,9929.0,10065.0,804.8,801.5,0.91,3990.0,58.6,90.09,2992.0,214.0,99.0,6.18,9.8,0.0
2025-09-01 10:01:06,1979.7,10064.0,9921.0,797.8,801.8,0.95,3989.0,59.8,90.09,2949.0,202.0,103.0,5.99,9.7,0.0
2025-09-01 10:01:07,2059.7,9961.0,10005.0,799.6,800.2,1.49,3987.0,61.8,90.09,2883.0,200.0,106.0,6.25,9.7,0.0
2025-09-01 10:01:08,2139.6,9970.0,10005.0,796.7,801.8,1.1,3985.0,57.6,90.08,3085.0,206.0,110.0,6.02,9.6,0.0
2025-09-01 10:01:09,2219.6,10038.0,10185.0,796.3,796.8,0.86,3983.0,57.7,90.08,2988.0,214.0,114.0,6.08,9.6,0.0
2025-09-01 10:01:10,2299.5,9973.0,10049.0,797.3,798.4,1.41,3981.0,59.1,90.07,2974.0,210.0,118.0,5.79,9.5,0.0
2025-09-01 10:01:11,2379.5,9968.0,9949.0,797.0,800.7,1.1,3979.0,60.0,90.06,2960.0,201.0,122.0,6.38,9.5,0.0
2025-09-01 10:01:12,2459.4,9987.0,10050.0,798.4,794.7,1.36,3977.0,59.3,90.06,3075.0,181.0,126.0,6.04,9.4,0.0
2025-09-01 10:01:13,2539.4,10048.0,10166.0,796.9,799.6,1.43,3975.0,61.0,90.07,3053.0,208.0,130.0,6.08,9.4,0.0
2025-09-01 10:01:14,2619.3,10115.0,9863.0,801.1,799.4,1.27,3973.0,61.6,90.05,2942.0,186.0,135.0,5.61,9.3,0.0
2025-09-01 10:01:15,2699.3,10029.0,9925.0,797.3,799.5,1.8,3971.0,60.4,90.05,3070.0,200.0,139.0,5.76,9.3,0.0
2025-09-01 10:01:16,2779.2,10045.0,9972.0,797.0,798.9,0.77,3969.0,60.8,90.06,2991.0,199.0,144.0,6.17,9.2,0.0
2025-09-01 10:01:17,2859.2,9964.0,9956.0,798.2,797.7,1.0,3968.0,60.4,90.07,2963.0,186.0,149.0,5.98,9.2,0.0
2025-09-01 10:01:18,2939.1,9922.0,9962.0,801.6,795.6,1.14,3966.0,60.0,90.08,2982.0,204.0,154.0,5.53,9.1,0.0
2025-09-01 10:01:19,3019.1,10030.0,9883.0,799.6,800.5,1.77,3964.0,58.1,90.08,2953.0,222.0,159.0,6.12,9.1,0.0
2025-09-01 10:01:20,3099.0,9990.0,10098.0,798.8,799.3,1.65,3962.0,58.5,90.07,2921.0,197.0,164.0,5.8,9.0,0.0
2025-09-01 10:01:21,3179.0,9861.0,9871.0,795.4,796.6,1.52,3960.0,58.0,90.06,3047.0,208.0,169.0,6.18,9.0,0.0
2025-09-01 10:01:22,3258.9,9948.0,9968.0,796.1,800.1,1.0,3958.0,59.8,90.06,2987.0,224.0,175.0,5.88,9.0,0.0
2025-09-01 10:01:23,3338.9,9966.0,10066.0,795.7,799.2,1.03,3956.0,60.3,90.07,3037.0,209.0,181.0,5.93,8.9,0.0
2025-09-01 10:01:24,3418.9,9931.0,9979.0,802.1,798.7,0.99,3954.0,57.8,90.08,3017.0,194.0,186.0,6.12,8.9,0.0
2025-09-01 10:01:25,3498.8,10089.0,9902.0,800.1,794.4,1.0,3952.0,60.1,90.09,3033.0,202.0,192.0,5.7,8.8,0.0
2025-09-01 10:01:26,3578.8,10007.0,9871.0,796.6,801.5,1.57,3950.0,58.7,90.09,2877.0,205.0,198.0,5.68,8.8,0.0
2025-09-01 10:01:27,3658.7,10078.0,9959.0,797.3,796.6,1.14,3948.0,58.4,90.08,2948.0,214.0,204.0,5.83,8.7,0.0
2025-09-01 10:01:28,3738.7,9988.0,9916.0,796.6,799.8,1.17,3947.0,59.1,90.07,3034.0,212.0,210.0,6.03,8.7,0.0
2025-09-01 10:01:29,3818.6,9972.0,9992.0,796.4,797.6,1.39,3945.0,58.3,90.08,2924.0,172.0,217.0,5.6,8.6,0.0
2025-09-01 10:01:30,3898.6,9889.0,9862.0,799.7,798.6,0.78,3943.0,60.9,90.07,3022.0,191.0,223.0,5.52,8.6,0.0
2025-09-01 10:01:31,3978.5,9964.0,10038.0,797.8,802.4,1.21,3941.0,59.7,90.07,2917.0,199.0,230.0,6.02,8.5,0.0
2025-09-01 10:01:32,4058.5,9963.0,9981.0,803.7,800.8,0.93,3939.0,61.2,90.07,3001.0,190.0,236.0,5.73,8.5,0.0
2025-09-01 10:01:33,4138.4,9851.0,9986.0,801.6,802.2,1.13,3937.0,59.3,90.07,3097.0,163.0,243.0,5.76,8.4,0.0
2025-09-01 10:01:34,4218.4,9916.0,10085.0,801.7,800.2,1.05,3935.0,59.4,90.06,3046.0,193.0,250.0,5.47,8.4,0.0
2025-09-01 10:01:35,4298.3,9932.0,9933.0,800.0,800.3,1.04,3933.0,62.8,90.06,2889.0,200.0,257.0,5.7,8.3,0.0
2025-09-01 10:01:36,4378.3,9990.0,9909.0,797.2,794.8,1.26,3931.0,57.6,90.06,3051.0,195.0,264.0,5.83,8.3,0.0
2025-09-01 10:01:37,4458.2,9993.0,9922.0,799.7,798.4,1.26,3929.0,61.9,90.06,3109.0,190.0,271.0,6.01,8.2,0.0
2025-09-01 10:01:38,4538.2,9908.0,9949.0,797.3,798.6,1.15,3927.0,62.5,90.06,3168.0,200.0,278.0,5.66,8.2,0.0
2025-09-01 10:01:39,4618.1,9991.0,9956.0,802.2,802.2,1.29,3926.0,61.1,90.05,3029.0,203.0,286.0,6.15,8.1,0.0
2025-09-01 10:01:40,4698.1,9938.0,9896.0,799.1,797.8,0.98,3924.0,59.5,90.05,2918.0,195.0,293.0,5.67,8.1,0.0
2025-09-01 10:01:41,4778.0,9722.0,9799.0,798.7,799.7,1.37,3922.0,62.1,90.06,3026.0,214.0,301.0,5.67,8.0,0.0
2025-09-01 10:01:42,4858.0,9911.0,9915.0,798.3,799.6,1.15,3920.0,59.5,90.05,3096.0,201.0,308.0,6.11,8.0,0.0
2025-09-01 10:01:43,4937.9,10035.0,9987.0,802.3,801.8,1.08,3918.0,58.9,90.03,2989.0,191.0,316.0,5.84,8.0,0.0
2025-09-01 10:01:44,5017.9,9813.0,9968.0,794.3,798.6,1.0,3916.0,59.4,90.01,3063.0,189.0,324.0,5.68,7.9,0.0
2025-09-01 10:01:45,5097.9,9955.0,10052.0,802.4,800.9,1.14,3914.0,59.1,90.01,2950.0,198.0,332.0,5.75,7.9,0.0
2025-09-01 10:01:46,5177.8,10072.0,10112.0,797.3,794.5,1.67,3912.0,58.6,90.01,3022.0,211.0,340.0,6.05,7.8,0.0
2025-09-01 10:01:47,5257.8,9883.0,10015.0,794.2,794.7,1.18,3910.0,61.7,90.01,2851.0,192.0,348.0,6.07,7.8,0.0
2025-09-01 10:01:48,5337.7,9943.0,10063.0,795.8,793.0,0.91,3908.0,58.8,90.02,2943.0,206.0,356.0,5.61,7.7,0.0
2025-09-01 10:01:49,5417.7,9837.0,10013.0,793.5,800.6,1.43,3906.0,60.0,90.0,3000.0,201.0,365.0,5.76,7.7,0.0
2025-09-01 10:01:50,5497.6,10071.0,10087.0,799.2,800.3,1.08,3905.0,57.8,90.0,2978.0,220.0,373.0,5.78,7.6,0.0
2025-09-01 10:01:51,5577.6,9932.0,10097.0,795.0,800.8,1.27,3903.0,60.0,90.02,2922.0,204.0,382.0,5.56,7.6,0.0
2025-09-01 10:01:52,5657.5,9942.0,10024.0,797.9,796.8,1.05,3901.0,58.3,90.0,2970.0,193.0,390.0,5.74,7.5,0.0
2025-09-01 10:01:53,5737.5,10045.0,10003.0,800.3,797.1,1.52,3899.0,58.2,90.0,3020.0,207.0,399.0,5.75,7.5,0.0
2025-09-01 10:01:54,5817.4,9988.0,9929.0,795.7,798.1,1.05,3897.0,59.8,89.99,2995.0,208.0,408.0,5.97,7.4,0.0
2025-09-01 10:01:55,5897.4,9864.0,9941.0,796.7,802.0,1.55,3895.0,61.6,89.98,3004.0,196.0,417.0,5.98,7.4,0.0
2025-09-01 10:01:56,5977.3,9881.0,9916.0,794.1,802.6,0.94,3893.0,60.7,89.98,3044.0,188.0,426.0,5.67,7.3,0.0
2025-09-01 10:01:57,6057.3,9972.0,9992.0,796.3,800.3,1.13,3891.0,60.8,89.99,2979.0,205.0,435.0,5.69,7.3,0.0
2025-09-01 10:01:58,6137.2,9881.0,9883.0,803.7,799.1,1.55,3889.0,59.8,90.01,3082.0,201.0,444.0,5.86,7.2,0.0
2025-09-01 10:01:59,6217.2,9760.0,9924.0,799.1,801.5,1.24,3887.0,59.5,90.01,2941.0,185.0,453.0,5.6,7.2,0.0
2025-09-01 10:02:00,6297.1,9924.0,9750.0,796.5,797.5,1.77,3885.0,61.2,90.03,3116.0,203.0,463.0,5.83,7.1,0.0
2025-09-01 10:02:01,6377.1,9809.0,10075.0,795.6,797.1,1.13,3884.0,59.2,90.03,3067.0,194.0,472.0,5.69,7.1,0.0
2025-09-01 10:02:02,6457.0,10055.0,9918.0,796.9,797.7,1.26,3882.0,61.3,90.05,2979.0,185.0,482.0,5.51,7.0,0.0
2025-09-01 10:02:03,6537.0,9939.0,9971.0,797.3,795.5,1.68,3880.0,61.9,90.05,2983.0,196.0,491.0,5.51,7.0,0.0
2025-09-01 10:02:04,6616.9,9851.0,10050.0,795.9,797.5,0.82,3878.0,58.7,90.05,3012.0,213.0,501.0,5.98,7.0,0.0
2025-09-01 10:02:05,6696.9,9867.0,9956.0,798.2,795.1,0.79,3876.0,59.0,90.05,3036.0,212.0,510.0,5.66,6.9,0.0
2025-09-01 10:02:06,6776.8,9770.0,10047.0,794.5,800.4,1.0,3874.0,59.2,90.08,3066.0,209.0,520.0,6.01,6.9,0.0
2025-09-01 10:02:07,6856.8,9832.0,9831.0,794.4,799.2,1.4,3872.0,57.8,90.09,2920.0,203.0,530.0,5.58,6.8,0.0
2025-09-01 10:02:08,6936.8,10000.0,10121.0,797.7,801.3,0.8,3870.0,59.3,90.08,3026.0,206.0,540.0,5.73,6.8,0.0
2025-09-01 10:02:09,7016.7,10096.0,10015.0,793.8,793.6,1.35,3868.0,62.0,90.09,2873.0,201.0,550.0,6.15,6.7,0.0
2025-09-01 10:02:10,7096.7,9975.0,9943.0,798.5,802.4,1.33,3866.0,58.4,90.09,2989.0,189.0,560.0,5.45,6.7,0.0
2025-09-01 10:02:11,7176.6,9908.0,10039.0,796.6,793.7,1.7,3864.0,62.0,90.09,3087.0,191.0,570.0,5.28,6.6,0.0
2025-09-01 10:02:12,7256.6,9880.0,9831.0,792.0,794.6,1.46,3863.0,59.3,90.09,2915.0,194.0,581.0,5.91,6.6,0.0
2025-09-01 10:02:13,7336.5,9836.0,9900.0,796.8,796.0,1.29,3861.0,63.2,90.09,2904.0,214.0,591.0,5.49,6.5,0.0
2025-09-01 10:02:14,7416.5,10076.0,10037.0,792.3,800.7,1.54,3859.0,59.0,90.1,3013.0,211.0,601.0,5.64,6.5,0.0
2025-09-01 10:02:15,7496.4,9895.0,9771.0,798.2,798.0,1.33,3857.0,59.8,90.1,3083.0,189.0,612.0,5.52,6.4,0.0
2025-09-01 10:02:16,7576.4,10079.0,9964.0,795.8,796.8,1.08,3855.0,58.6,90.1,3020.0,201.0,622.0,5.69,6.4,0.0
2025-09-01 10:02:17,7656.3,10020.0,9961.0,801.0,795.3,0.91,3853.0,59.0,90.11,2886.0,196.0,633.0,5.44,6.3,0.0
2025-09-01 10:02:18,7736.3,9768.0,10074.0,799.0,793.8,1.06,3851.0,62.0,90.09,2899.0,198.0,644.0,5.59,6.3,0.0
2025-09-01 10:02:19,7816.2,9852.0,9789.0,793.6,800.1,1.19,3849.0,60.7,90.09,3006.0,195.0,655.0,5.71,6.2,0.0
2025-09-01 10:02:20,7896.2,9851.0,10043.0,791.1,799.2,1.24,3847.0,61.5,90.08,2929.0,214.0,665.0,5.42,6.2,0.0
2025-09-01 10:02:21,7976.1,9897.0,9869.0,794.2,800.5,0.67,3845.0,58.0,90.07,3008.0,200.0,676.0,5.47,6.1,0.0
2025-09-01 10:02:22,8056.1,9897.0,9876.0,793.0,798.1,1.15,3843.0,61.0,90.07,3012.0,202.0,687.0,5.54,6.1,0.0
2025-09-01 10:02:23,8136.0,10141.0,9813.0,800.6,790.4,1.21,3842.0,58.5,90.07,2971.0,202.0,698.0,5.32,6.0,0.0
2025-09-01 10:02:24,8216.0,9814.0,9823.0,796.0,793.9,1.34,3840.0,58.0,90.06,3109.0,190.0,709.0,5.51,6.0,0.0
2025-09-01 10:02:25,8295.9,9917.0,9941.0,798.3,798.1,1.61,3838.0,60.4,90.07,3035.0,201.0,720.0,5.62,6.0,0.0
2025-09-01 10:02:26,8375.9,9947.0,9818.0,795.2,796.0,1.25,3836.0,60.3,90.06,3073.0,211.0,732.0,5.51,5.9,0.0
2025-09-01 10:02:27,8455.8,9896.0,9965.0,795.4,795.5,0.97,3834.0,60.1,90.05,3055.0,215.0,743.0,5.53,5.9,0.0
2025-09-01 10:02:28,8535.8,9904.0,9852.0,795.7,794.0,0.75,3832.0,61.1,90.05,2991.0,189.0,754.0,5.58,5.8,0.0
2025-09-01 10:02:29,8615.8,9810.0,9807.0,798.5,799.1,1.37,3830.0,61.3,90.05,2988.0,185.0,766.0,5.44,5.8,0.0
2025-09-01 10:02:30,8695.7,9901.0,9860.0,796.5,797.8,0.98,3828.0,62.2,90.05,2982.0,201.0,777.0,5.71,5.7,0.0
2025-09-01 10:02:31,8775.7,9932.0,9928.0,793.0,797.9,1.42,3826.0,58.2,90.04,3041.0,211.0,789.0,5.85,5.7,0.0
2025-09-01 10:02:32,8855.6,9916.0,9878.0,799.7,795.0,1.55,3824.0,62.3,90.05,2961.0,204.0,800.0,5.47,5.6,0.0
2025-09-01 10:02:33,8935.6,9935.0,9902.0,794.8,797.0,0.81,3822.0,62.8,90.05,3104.0,207.0,812.0,5.65,5.6,0.0
2025-09-01 10:02:34,9015.5,10001.0,9954.0,794.4,793.2,1.34,3821.0,59.5,90.03,2955.0,186.0,824.0,5.5,5.5,0.0
2025-09-01 10:02:35,9095.5,9962.0,9983.0,788.4,796.1,1.52,3819.0,57.5,90.01,3013.0,194.0,836.0,5.62,5.5,0.0
2025-09-01 10:02:36,9175.4,9891.0,9871.0,797.0,790.1,1.45,3817.0,57.9,90.01,2986.0,178.0,847.0,5.85,5.4,0.0
2025-09-01 10:02:37,9255.4,9791.0,9811.0,795.6,792.4,0.68,3815.0,59.3,90.01,2973.0,199.0,859.0,5.64,5.4,0.0
2025-09-01 10:02:38,9335.3,9835.0,9899.0,795.6,795.5,0.99,3813.0,63.0,90.0,3130.0,178.0,871.0,5.18,5.3,0.0
2025-09-01 10:02:39,9415.3,9864.0,9930.0,794.3,802.2,0.88,3811.0,60.0,90.0,2974.0,213.0,883.0,5.62,5.3,0.0
2025-09-01 10:02:40,9495.2,9901.0,9774.0,793.8,791.7,1.33,3809.0,59.1,90.01,2982.0,216.0,895.0,5.77,5.2,0.0
2025-09-01 10:02:41,9575.2,9841.0,9818.0,794.3,793.1,1.3,3807.0,59.0,90.02,2960.0,201.0,907.0,5.47,5.2,0.0
2025-09-01 10:02:42,9655.1,9803.0,9831.0,796.3,796.7,0.6,3805.0,58.0,90.01,3002.0,185.0,920.0,5.71,5.1,0.0
2025-09-01 10:02:43,9735.1,9782.0,9870.0,796.7,800.5,1.12,3803.0,61.3,89.99,2994.0,204.0,932.0,5.37,5.1,0.0
2025-09-01 10:02:44,9815.0,9744.0,9825.0,794.5,796.5,1.4,3801.0,59.9,89.98,2933.0,219.0,944.0,5.21,5.0,0.0
2025-09-01 10:02:45,9895.0,9856.0,9941.0,797.4,797.7,1.24,3800.0,63.1,89.99,2975.0,205.0,956.0,5.53,5.0,0.0
2025-09-01 10:02:46,9974.9,9756.0,9755.0,794.7,795.1,1.24,3798.0,60.9,90.0,3037.0,212.0,969.0,5.14,5.0,0.0
2025-09-01 10:02:47,10054.9,9792.0,9756.0,793.6,794.6,1.11,3796.0,61.2,89.99,3062.0,195.0,981.0,5.44,4.9,0.0
2025-09-01 10:02:48,10134.8,9840.0,9854.0,795.3,796.1,0.94,3794.0,59.6,89.97,3001.0,191.0,994.0,5.74,4.9,0.0
2025-09-01 10:02:49,10214.8,9763.0,9866.0,791.4,794.2,1.2,3792.0,58.4,89.95,3004.0,199.0,1006.0,5.1,4.8,0.0
2025-09-01 10:02:50,10294.7,9899.0,9762.0,795.3,797.6,1.21,3790.0,58.7,89.94,2978.0,181.0,1019.0,5.22,4.8,0.0
2025-09-01 10:02:51,10374.7,9927.0,9829.0,790.8,791.7,1.35,3788.0,57.9,89.94,2970.0,223.0,1031.0,5.26,4.7,0.0
2025-09-01 10:02:52,10454.7,9822.0,9844.0,792.1,797.9,1.37,3786.0,61.4,89.93,2945.0,201.0,1044.0,5.45,4.7,0.0
2025-09-01 10:02:53,10534.6,9830.0,9844.0,789.6,795.7,1.22,3784.0,59.4,89.93,2907.0,209.0,1057.0,5.39,4.6,0.0
2025-09-01 10:02:54,10614.6,9907.0,9886.0,794.1,795.0,1.47,3782.0,61.4,89.93,2958.0,195.0,1070.0,5.74,4.6,0.0
2025-09-01 10:02:55,10694.5,9806.0,9820.0,798.5,791.4,1.11,3780.0,60.2,89.94,3054.0,185.0,1082.0,5.64,4.5,0.0
