timestamp,altitude,engine1_rpm,engine2_rpm,engine1_temp_C,engine2_temp_C,vibration_mm_s,fuel_flow_kg_h,oil_pressure_psi,heading_deg,hydraulic_pressure_psi,electrical_load_amp,cabin_pressure_ft,angle_of_attack_deg,flaps_deg,spoiler_percent
2025-09-05 08:15:32,2336.2,9716.3,9800.8,779.6,790.6,1.15,3159.7,61.5,89.97,2916.6,210.2,70.3,9.03,13.2,0.0
2025-09-05 08:15:33,2409.7,9738.5,9462.6,796.6,786.7,1.31,3837.0,61.2,89.99,3051.8,228.1,113.1,8.01,13.2,0.0
2025-09-05 08:15:34,2486.5,9837.2,9826.5,778.1,779.8,0.96,3831.4,63.0,89.93,2991.6,204.1,144.1,9.34,13.2,0.0
2025-09-05 08:15:35,2555.8,9576.2,9977.2,775.9,786.1,1.42,3432.7,60.2,89.99,2972.5,214.4,135.8,8.68,13.0,0.0
2025-09-05 08:15:36,2630.4,9885.0,9831.6,791.2,790.8,0.78,3546.7,60.9,89.94,2974.8,197.7,144.4,8.28,13.0,0.0
2025-09-05 08:15:37,2705.3,9754.4,9718.8,792.0,788.5,1.21,3685.9,59.7,90.05,3013.8,203.2,150.5,8.92,12.9,0.0
2025-09-05 08:15:38,2775.5,9674.5,9754.4,789.7,790.8,1.29,3597.1,58.8,90.02,3001.0,194.7,179.4,8.3,12.9,0.0
2025-09-05 08:15:39,2849.5,9552.6,9762.4,780.5,795.5,1.0,3526.0,58.6,89.95,3067.6,195.6,118.8,8.78,12.8,0.0
2025-09-05 08:15:40,2923.0,9583.9,9691.6,795.2,793.4,0.8,3577.4,58.9,90.02,2874.4,213.3,152.4,8.65,12.7,0.0
2025-09-05 08:15:41,2996.0,9846.3,9685.8,778.7,792.2,1.35,3618.5,62.0,89.93,3048.2,204.4,193.0,9.2,12.6,0.0
2025-09-05 08:15:42,3066.4,9621.1,9627.9,785.8,794.9,1.03,3571.5,60.4,90.01,2968.3,204.3,188.7,9.07,12.6,0.0
2025-09-05 08:15:43,3142.1,9795.9,9987.0,783.5,791.6,1.39,3686.4,59.8,90.02,2994.7,191.8,159.7,9.07,12.6,0.0
2025-09-05 08:15:44,3217.7,9965.5,9782.4,786.4,790.1,1.39,3619.8,60.0,90.0,2981.0,216.9,194.2,8.53,12.6,0.0
2025-09-05 08:15:45,3285.0,9960.5,9947.6,795.0,793.6,1.19,3540.1,59.2,89.95,2994.3,198.1,188.2,9.17,12.5,0.0
2025-09-05 08:15:46,3362.9,10050.3,9742.5,784.6,778.2,1.19,3658.3,60.0,89.99,3043.1,193.3,220.8,8.66,12.5,0.0
2025-09-05 08:15:47,3434.5,9734.6,9797.3,793.0,799.1,1.44,3404.6,60.0,89.99,3012.1,199.7,172.4,8.72,12.3,0.0
2025-09-05 08:15:48,3506.0,9600.5,9756.0,793.9,781.3,1.29,3872.0,60.9,90.0,2915.7,206.6,182.1,8.83,12.3,0.0
2025-09-05 08:15:49,3584.4,9958.5,9863.7,777.0,796.2,0.96,3392.9,61.3,90.06,2995.4,207.3,196.8,8.75,12.2,0.0
2025-09-05 08:15:50,3655.0,9837.6,9925.5,780.8,790.4,1.24,3642.0,57.7,90.07,2993.7,214.5,249.8,8.13,12.2,0.0
2025-09-05 08:15:51,3724.1,9976.1,9825.7,786.3,798.1,1.33,3705.6,60.3,90.06,3020.9,189.3,346.8,8.87,12.2,0.0
2025-09-05 08:15:52,3799.7,9786.9,9670.5,784.9,790.6,1.24,3716.8,61.9,89.97,3001.8,195.6,305.3,8.01,12.1,0.0
2025-09-05 08:15:53,3873.8,9988.3,9652.4,791.2,783.7,1.24,3693.7,58.6,89.97,2994.8,215.4,322.5,8.78,12.1,0.0
2025-09-05 08:15:54,3945.3,9928.9,10067.1,775.5,797.9,1.16,3844.4,59.7,90.0,3058.9,222.6,290.6,8.57,12.0,0.0
2025-09-05 08:15:55,4020.2,9906.8,9737.4,794.0,791.6,1.16,3485.3,60.2,90.01,2936.3,193.6,353.3,8.61,11.9,0.0
2025-09-05 08:15:56,4091.7,9870.6,9735.5,794.2,791.2,0.96,3644.0,61.6,89.91,3125.9,198.9,320.8,8.15,11.8,0.0
2025-09-05 08:15:57,4166.3,9852.6,10034.1,787.8,790.9,0.84,3676.4,60.8,89.97,2966.8,184.4,320.5,8.94,11.7,0.0
2025-09-05 08:15:58,4240.9,9824.6,9969.9,779.3,797.4,1.47,3579.8,59.7,90.07,2939.4,191.6,364.4,8.49,11.8,0.0
2025-09-05 08:15:59,4309.7,9823.4,9875.8,789.0,796.1,1.03,3565.1,60.7,89.94,3045.0,191.0,296.2,8.86,11.8,0.0
2025-09-05 08:16:00,4384.5,9953.3,9717.1,785.2,792.0,1.25,3847.6,61.5,89.96,3061.9,198.8,272.8,8.25,11.8,0.0
2025-09-05 08:16:01,4456.3,9698.0,10185.0,793.0,779.5,0.82,3547.2,60.6,89.96,3072.1,188.0,316.4,8.24,11.7,0.0
2025-09-05 08:16:02,4530.5,10080.1,9851.8,788.4,787.5,1.23,3582.3,62.6,90.01,3084.2,209.2,414.3,8.53,11.6,0.0
2025-09-05 08:16:03,4601.0,9766.9,9878.0,794.1,791.1,0.99,3612.7,60.6,89.99,3027.3,199.3,407.0,8.88,11.4,0.0
2025-09-05 08:16:04,4675.3,9952.5,9755.9,786.0,802.9,1.93,3622.2,58.5,89.98,3003.4,197.3,393.0,7.98,11.3,0.0
2025-09-05 08:16:05,4749.1,9769.7,9544.6,799.1,793.1,0.94,3678.5,58.9,89.93,3021.5,209.1,388.7,8.25,11.4,0.0
2025-09-05 08:16:06,4824.3,9743.1,9558.1,772.9,789.7,0.95,3623.1,59.8,90.01,2999.5,197.2,401.1,8.27,11.3,0.0
2025-09-05 08:16:07,4897.9,10130.5,9854.2,781.9,798.7,1.43,3710.1,59.7,89.99,2968.2,187.5,430.4,8.34,11.2,0.0
2025-09-05 08:16:08,4966.0,9732.4,9851.6,792.4,789.6,1.48,3674.4,60.9,89.96,3092.8,200.1,398.4,8.26,11.2,0.0
2025-09-05 08:16:09,5040.2,9567.9,9744.2,778.4,790.2,0.67,3726.0,60.5,89.99,3105.2,221.5,464.2,8.83,11.2,0.0
2025-09-05 08:16:10,5116.1,9663.6,9585.8,794.2,791.5,1.26,3859.5,62.4,90.02,3000.3,200.9,415.6,8.68,11.0,0.0
2025-09-05 08:16:11,5183.9,9731.1,9539.9,780.5,779.9,1.41,3527.3,61.2,89.93,2986.5,205.1,504.7,8.41,11.0,0.0
2025-09-05 08:16:12,5260.0,10151.4,9729.3,789.7,797.1,0.89,3901.4,62.1,89.93,2971.3,197.9,458.3,8.71,10.9,0.0
2025-09-05 08:16:13,5333.8,9820.1,9537.5,782.6,793.4,1.36,3586.6,58.9,89.95,2902.2,197.7,449.2,8.77,11.0,0.0
2025-09-05 08:16:14,5409.6,9943.9,9937.8,785.9,788.4,1.06,3753.6,59.4,89.95,2960.6,204.9,481.5,8.13,10.8,0.0
2025-09-05 08:16:15,5481.5,9614.7,9981.0,790.2,782.4,0.94,3677.9,61.0,89.86,2969.9,173.5,470.7,8.08,10.8,0.0
2025-09-05 08:16:16,5552.6,9844.9,10265.9,788.3,791.9,1.11,3609.4,60.1,89.96,2998.7,187.5,508.5,8.61,10.7,0.0
2025-09-05 08:16:17,5625.6,9899.2,9934.3,786.3,800.2,1.08,3359.8,60.9,90.03,2941.8,193.9,462.8,9.14,10.7,0.0
2025-09-05 08:16:18,5698.9,10091.3,9684.2,804.1,785.9,0.85,3895.3,60.4,89.97,2889.6,197.2,518.4,7.42,10.6,0.0
2025-09-05 08:16:19,5775.5,9666.6,9636.8,789.1,783.0,1.75,3540.3,59.1,90.02,3037.8,214.4,548.8,8.07,10.6,0.0
2025-09-05 08:16:20,5844.7,9887.6,9198.2,782.2,793.3,1.08,3535.7,62.4,89.87,3099.8,224.3,570.5,8.6,10.6,0.0
2025-09-05 08:16:21,5918.0,9836.4,9683.9,795.5,779.2,1.01,3812.8,61.6,89.98,2876.5,206.2,555.5,7.98,10.4,0.0
2025-09-05 08:16:22,5992.4,9611.3,9754.9,794.7,774.8,1.41,3664.9,57.8,90.04,2992.0,203.8,621.1,8.61,10.4,0.0
2025-09-05 08:16:23,6064.5,9781.7,9949.5,797.6,787.3,1.17,3938.4,59.2,90.05,3049.7,206.7,534.0,8.35,10.4,0.0
2025-09-05 08:16:24,6137.4,9740.2,9889.0,801.5,785.6,1.52,3905.5,60.1,89.96,2932.4,214.9,595.4,7.78,10.3,0.0
2025-09-05 08:16:25,6208.6,9389.7,9885.0,782.4,788.5,1.13,3759.7,61.0,89.95,2916.8,190.1,597.8,8.07,10.2,0.0
2025-09-05 08:16:26,6283.9,9886.8,9821.3,796.4,786.5,1.28,3691.3,59.9,90.0,3002.0,195.0,625.5,8.37,10.3,0.0
2025-09-05 08:16:27,6356.1,9876.8,9897.4,797.0,792.7,1.22,3767.7,58.1,89.93,2986.6,201.4,628.5,7.88,10.2,0.0
2025-09-05 08:16:28,6432.4,9710.4,10031.1,789.0,788.9,1.23,3456.5,61.2,89.97,2963.2,202.8,696.0,8.43,10.2,0.0
2025-09-05 08:16:29,6504.4,9557.4,9604.0,790.7,786.2,1.14,3679.2,59.7,89.91,3095.5,180.9,660.7,8.32,9.9,0.0
2025-09-05 08:16:30,6576.2,10036.6,9707.3,768.0,787.2,1.17,3675.6,61.7,89.98,3087.1,204.2,641.1,8.07,9.9,0.0
2025-09-05 08:16:31,6650.6,9830.2,9548.9,785.0,794.8,1.61,3583.0,60.4,89.98,3038.2,184.0,769.0,8.32,10.0,0.0
2025-09-05 08:16:32,6721.7,9957.8,10060.2,801.5,797.1,1.02,3691.5,61.4,90.04,2996.4,207.5,697.5,8.03,9.9,0.0
2025-09-05 08:16:33,6797.5,10024.8,10005.5,776.5,796.7,1.06,3435.1,61.2,89.99,2981.5,208.3,702.7,8.24,9.8,0.0
2025-09-05 08:16:34,6868.5,9696.4,9912.9,785.3,795.3,1.11,3788.3,61.3,89.95,3051.7,177.3,750.2,7.76,9.7,0.0
2025-09-05 08:16:35,6942.7,9923.1,9581.2,791.0,767.3,1.33,3845.9,59.3,89.97,2986.9,204.9,711.8,8.67,9.7,0.0
2025-09-05 08:16:36,7012.0,9744.0,9814.4,793.0,783.4,1.29,3459.9,61.5,89.92,3086.9,201.8,736.5,8.02,9.6,0.0
2025-09-05 08:16:37,7088.4,9774.4,9745.1,800.4,788.2,1.42,3675.1,60.3,89.98,3073.0,193.7,785.6,8.55,9.7,0.0
2025-09-05 08:16:38,7157.4,9770.4,9798.7,776.7,791.8,0.86,3884.3,58.3,89.97,2965.7,209.4,728.1,8.91,9.6,0.0
2025-09-05 08:16:39,7229.7,9784.8,9753.0,789.3,779.1,1.26,3715.9,59.5,89.99,3045.0,219.8,765.2,8.69,9.5,0.0
2025-09-05 08:16:40,7306.3,9974.4,9873.4,795.0,800.4,1.15,3499.3,59.6,90.01,3091.9,204.8,824.8,8.07,9.3,0.0
2025-09-05 08:16:41,7378.2,9806.1,9717.9,779.8,792.5,1.12,3505.8,60.7,89.89,3039.0,189.0,866.2,8.12,9.4,0.0
2025-09-05 08:16:42,7453.4,9758.9,9930.3,788.7,786.1,1.23,3780.7,61.0,89.99,2946.3,185.5,814.7,8.04,9.4,0.0
2025-09-05 08:16:43,7530.6,9738.0,9826.0,802.2,791.6,0.7,3927.0,58.5,90.0,2985.7,188.2,826.2,8.16,9.3,0.0
2025-09-05 08:16:44,7597.5,9843.0,9735.2,798.2,788.0,1.26,3491.2,61.0,89.92,2981.6,189.7,879.2,7.71,9.3,0.0
2025-09-05 08:16:45,7671.0,9632.9,9766.0,792.8,785.1,1.23,3658.8,59.9,90.05,3008.4,211.1,804.4,7.33,9.2,0.0
2025-09-05 08:16:46,7745.7,9699.5,9710.1,770.7,794.0,0.84,3537.4,58.6,89.94,3003.3,202.7,843.4,8.13,9.1,0.0
2025-09-05 08:16:47,7819.4,9776.1,9923.4,788.1,787.2,1.17,3610.7,61.2,90.07,2981.2,199.6,852.6,8.01,9.1,0.0
2025-09-05 08:16:48,7891.1,9688.8,9738.9,791.7,780.5,1.58,3699.2,59.0,90.0,3051.5,208.6,822.2,8.57,9.1,0.0
2025-09-05 08:16:49,7964.1,9764.9,9835.1,786.8,786.0,1.1,3646.9,58.4,90.01,3080.3,200.0,806.1,8.66,8.9,0.0
2025-09-05 08:16:50,8039.0,9681.2,9718.3,788.5,789.6,1.34,3550.9,61.1,89.98,2969.2,200.2,903.5,7.44,8.9,0.0
2025-09-05 08:16:51,8111.7,10125.7,9532.5,810.6,782.9,1.14,3966.9,61.3,90.01,2916.4,191.5,961.0,7.6,8.8,0.0
2025-09-05 08:16:52,8181.6,10010.9,9939.0,787.5,799.3,0.99,3629.5,59.1,89.93,3023.7,193.6,965.4,8.23,8.8,0.0
2025-09-05 08:16:53,8256.6,9861.5,9605.1,782.2,782.8,0.96,3626.0,61.5,89.94,3002.6,200.2,998.6,8.38,8.7,0.0
2025-09-05 08:16:54,8329.9,9775.9,9900.5,790.7,802.7,1.09,3818.4,61.4,89.89,3026.8,188.2,875.3,7.97,8.7,0.0
2025-09-05 08:16:55,8400.8,10157.4,9856.4,786.8,796.7,1.52,3654.9,59.3,89.99,2962.8,216.4,976.1,7.93,8.6,0.0
2025-09-05 08:16:56,8476.5,9839.9,9503.5,786.8,783.8,1.4,3622.9,62.8,89.94,3019.5,201.1,1039.3,7.19,8.5,0.0
2025-09-05 08:16:57,8547.3,9770.2,9624.4,788.4,791.3,1.02,3794.4,60.0,90.0,2949.8,194.4,977.2,8.76,8.4,0.0
2025-09-05 08:16:58,8624.1,9836.5,9697.6,794.4,798.7,1.44,3498.9,60.3,89.99,3066.0,209.6,975.3,7.61,8.4,0.0
2025-09-05 08:16:59,8695.6,9837.0,9645.5,790.7,789.1,1.16,3764.5,56.7,89.91,3100.4,189.3,1044.5,8.08,8.4,0.0
2025-09-05 08:17:00,8768.4,10024.8,9584.0,780.6,782.1,1.02,3806.5,60.9,89.99,2949.0,210.4,1046.0,7.98,8.4,0.0
2025-09-05 08:17:01,8840.2,9781.8,9910.8,788.1,791.2,1.3,3751.6,59.2,89.98,2852.3,200.7,1080.3,7.5,8.3,0.0
2025-09-05 08:17:02,8914.2,10141.9,9744.3,792.3,804.4,0.97,3626.4,60.7,89.97,2974.7,218.6,1071.4,8.15,8.3,0.0
2025-09-05 08:17:03,8983.5,9635.1,9850.6,785.7,780.0,0.8,3651.8,57.6,89.98,2972.7,194.4,1127.0,8.37,8.1,0.0
2025-09-05 08:17:04,9058.3,9903.0,9711.8,797.0,794.3,1.51,3397.4,61.7,89.96,3014.7,195.9,1121.4,7.79,8.1,0.0
2025-09-05 08:17:05,9134.3,9614.7,9836.9,794.4,790.5,0.74,3633.6,62.1,89.96,3004.6,191.4,1119.6,7.85,8.0,0.0
2025-09-05 08:17:06,9202.4,10093.9,9657.3,782.1,789.6,1.33,3696.0,62.7,90.0,3032.2,187.4,1111.1,8.03,7.9,0.0
2025-09-05 08:17:07,9281.4,9728.8,9780.5,791.2,787.7,0.82,3782.0,55.9,89.92,3161.0,202.3,1161.2,8.15,8.0,0.0
2025-09-05 08:17:08,9349.3,9775.1,9883.9,802.9,788.2,1.19,3674.1,60.9,89.91,2971.3,189.3,1127.7,8.09,7.9,0.0
2025-09-05 08:17:09,9427.4,9942.1,9792.7,799.9,797.7,1.14,3595.1,60.5,89.93,2982.0,203.0,1196.3,7.41,7.8,0.0
2025-09-05 08:17:10,9497.3,9998.4,9707.3,788.6,794.6,1.08,3528.2,55.8,90.0,3028.9,193.5,1216.0,7.38,7.8,0.0
2025-09-05 08:17:11,9573.6,9596.0,9600.3,795.3,783.5,0.65,3646.1,59.0,89.95,2896.5,210.3,1222.4,7.51,7.8,0.0
2025-09-05 08:17:12,9645.4,9726.2,9813.5,784.3,801.4,1.17,3672.9,59.9,90.04,3049.5,174.4,1159.8,6.68,7.7,0.0
2025-09-05 08:17:13,9715.1,9547.9,9843.6,778.9,781.4,1.18,3832.8,62.0,89.84,2967.8,204.0,1231.7,7.2,7.6,0.0
2025-09-05 08:17:14,9793.7,9808.3,9741.1,792.9,795.1,0.97,3654.2,58.9,89.93,2920.6,200.3,1242.7,7.62,7.6,0.0
2025-09-05 08:17:15,9867.2,9767.8,9654.2,790.7,791.8,1.18,3578.5,60.3,89.94,2954.9,199.8,1273.2,7.43,7.5,0.0
2025-09-05 08:17:16,9937.2,9725.7,9877.2,792.6,798.9,1.44,3636.9,60.0,89.97,3033.2,193.5,1203.7,7.35,7.4,0.0
2025-09-05 08:17:17,10009.9,9668.6,10206.9,788.8,793.0,1.02,3581.1,60.6,90.01,3052.9,217.2,1249.7,8.0,7.3,0.0
2025-09-05 08:17:18,10083.2,9719.4,9733.6,791.3,797.9,1.26,3618.0,59.5,89.95,3076.6,195.7,1281.0,7.77,7.3,0.0
2025-09-05 08:17:19,10154.6,9658.1,9842.2,785.4,790.3,0.91,3325.0,61.3,89.92,3029.7,204.1,1344.7,7.95,7.1,0.0
2025-09-05 08:17:20,10231.8,9874.9,9849.2,792.3,797.3,1.29,3416.2,61.4,89.99,2962.4,197.2,1290.2,7.56,7.2,0.0
2025-09-05 08:17:21,10301.6,10042.7,9348.7,794.8,792.9,1.35,3475.4,58.1,90.02,3036.7,196.2,1354.6,7.45,7.1,0.0
2025-09-05 08:17:22,10375.7,9456.8,9806.1,788.6,805.5,1.81,3722.0,61.6,89.85,2999.9,200.7,1342.6,7.27,7.1,0.0
2025-09-05 08:17:23,10447.3,9765.3,9664.9,794.7,785.6,1.42,3641.2,59.0,89.98,3140.2,206.5,1417.1,7.68,7.0,0.0
2025-09-05 08:17:24,10520.7,9713.9,10020.4,776.6,798.9,1.3,3674.6,59.7,89.97,2885.2,188.7,1375.8,6.89,7.0,0.0
2025-09-05 08:17:25,10592.4,9868.7,9741.8,783.5,793.8,1.54,3825.3,61.6,89.92,3098.1,195.1,1323.2,7.23,6.9,0.0
2025-09-05 08:17:26,10670.6,9623.2,9652.8,799.1,791.7,0.95,3498.0,60.2,89.93,3049.4,185.8,1382.3,7.78,6.8,0.0
2025-09-05 08:17:27,10740.8,9760.1,9747.9,801.3,786.5,1.46,3822.4,60.9,89.96,3028.5,203.8,1414.2,7.87,6.9,0.0
2025-09-05 08:17:28,10816.1,9608.3,9813.3,790.8,793.6,1.06,3709.8,61.2,89.95,2999.5,191.3,1462.4,7.51,6.7,0.0
2025-09-05 08:17:29,10887.3,9903.4,9689.8,788.3,780.2,1.04,3546.8,60.9,89.94,2972.3,192.4,1455.4,7.08,6.6,0.0
2025-09-05 08:17:30,10958.9,9801.9,9776.0,788.3,780.9,1.46,3873.7,59.3,89.9,2949.0,206.3,1436.8,7.73,6.7,0.0
2025-09-05 08:17:31,11032.7,9757.5,9554.8,803.1,795.5,1.25,3441.0,58.7,89.96,2914.6,199.7,1416.8,7.22,6.6,0.0
2025-09-05 08:17:32,11105.4,9847.9,9746.7,818.0,779.6,1.52,3485.5,61.0,89.92,3123.4,203.8,1474.9,7.44,6.5,0.0
2025-09-05 08:17:33,11179.6,9743.1,9916.9,818.0,800.6,0.84,3621.8,61.1,89.95,3059.5,198.4,1483.3,7.11,6.4,0.0
2025-09-05 08:17:34,11251.9,9520.9,10119.8,803.1,788.6,1.26,3712.8,60.6,89.93,3044.3,203.9,1546.7,8.16,6.4,0.0
2025-09-05 08:17:35,11325.1,9886.3,9905.1,788.3,792.3,1.06,3624.3,59.8,89.96,3026.4,200.7,1546.7,8.02,6.3,0.0
2025-09-05 08:17:36,11396.0,9834.0,9831.2,792.1,791.0,1.13,3335.9,61.3,89.98,2894.1,188.7,1480.7,7.12,6.3,0.0
2025-09-05 08:17:37,11470.2,9758.8,9986.2,781.1,793.5,0.72,3608.4,60.0,89.96,2989.3,201.9,1463.1,6.99,6.2,0.0
2025-09-05 08:17:38,11548.2,9952.4,9958.2,792.8,788.6,1.43,3640.1,58.2,89.97,3012.6,196.4,1542.1,7.4,6.2,0.0
2025-09-05 08:17:39,11616.6,9992.1,10067.9,778.5,787.9,1.25,4029.9,60.5,89.89,3072.8,197.4,1579.3,7.65,6.2,0.0
2025-09-05 08:17:40,11688.9,9599.3,9969.1,799.4,789.6,0.95,3856.3,60.8,89.97,2947.4,202.6,1550.7,7.88,6.0,0.0
2025-09-05 08:17:41,11764.8,9652.2,9765.0,789.9,797.9,0.86,3670.8,61.1,89.96,3021.4,194.3,1580.0,7.36,6.0,0.0
2025-09-05 08:17:42,11840.0,10048.0,9828.9,780.9,798.5,0.98,3490.8,58.8,89.92,2991.9,189.2,1652.3,6.9,5.9,0.0
2025-09-05 08:17:43,11907.3,10026.2,9815.5,798.4,799.4,1.54,3703.3,59.0,89.94,3007.5,211.6,1650.7,7.48,5.9,0.0
2025-09-05 08:17:44,11982.9,9659.5,9836.4,797.1,793.1,1.17,3479.7,60.5,89.83,2960.5,218.1,1580.2,7.45,5.9,0.0
2025-09-05 08:17:45,12055.1,9584.3,9819.1,784.4,789.1,1.11,3682.6,59.4,89.95,3026.8,196.4,1665.1,6.73,5.8,0.0
2025-09-05 08:17:46,12125.9,9676.6,9652.0,804.4,778.8,1.32,3706.9,60.0,89.93,3010.6,211.2,1672.6,7.23,5.8,0.0
2025-09-05 08:17:47,12204.0,9700.3,9427.4,782.0,795.0,1.2,3593.1,61.4,89.85,2897.4,203.6,1674.1,7.2,5.7,0.0
2025-09-05 08:17:48,12275.5,9515.7,9670.8,791.2,796.4,1.25,3689.5,60.6,89.96,3076.4,193.4,1714.3,6.93,5.6,0.0
2025-09-05 08:17:49,12348.8,9790.3,9440.6,797.3,787.7,1.38,3603.6,62.6,89.92,3133.5,191.5,1729.0,7.38,5.5,0.0
2025-09-05 08:17:50,12420.2,9567.4,9796.6,773.1,796.2,1.28,3567.9,60.5,89.95,2955.1,197.0,1808.1,7.69,5.5,0.0
2025-09-05 08:17:51,12495.7,9579.2,9785.8,796.0,799.6,1.41,3879.8,62.5,89.93,3072.8,195.5,1744.7,7.66,5.5,0.0
2025-09-05 08:17:52,12566.8,9940.7,9500.2,788.5,791.2,0.9,3738.6,61.6,89.96,2949.3,196.5,1725.8,6.92,5.3,0.0
2025-09-05 08:17:53,12640.6,9668.9,9902.0,788.9,797.9,1.21,3607.0,63.6,89.94,2975.5,198.6,1747.7,7.03,5.4,0.0
2025-09-05 08:17:54,12711.8,9772.8,9932.4,781.5,792.7,1.11,3538.8,60.1,89.93,3108.4,188.5,1803.4,7.5,5.3,0.0
